shirt,pants,shoes,style,shirt_subtype,pants_subtype,shoes_subtype,fit,temperature,occasion,outerwear,score
brown,black,grey,old_money,dress_shirt,trousers,boots,slim,hot,business,jacket,-2
white,grey,navy,casual,oxford,shorts,boots,regular,mild,university,none,0
beige,navy,navy,formal,oxford,jeans,sandals,regular,hot,university,jacket,-1
black,beige,grey,old_money,henley,chinos,loafers,oversized,mild,party,none,0
black,grey,black,casual,tee,chinos,sandals,regular,mild,business,jacket,-1
brown,black,white,streetwear,henley,jeans,boots,relaxed,cold,date,none,-2
black,black,beige,old_money,tee,trousers,loafers,oversized,hot,business,jacket,1
white,brown,brown,old_money,henley,trousers,sandals,regular,cold,university,jacket,0
black,navy,brown,formal,oxford,trousers,loafers,oversized,mild,business,none,0
grey,brown,white,casual,henley,jeans,loafers,regular,hot,business,jacket,-2
grey,beige,black,minimal,dress_shirt,shorts,sandals,relaxed,cold,university,long_coat,-2
beige,grey,navy,minimal,polo,shorts,sneakers,oversized,cold,party,long_coat,0
beige,brown,black,minimal,polo,chinos,loafers,relaxed,mild,university,long_coat,0
navy,beige,beige,old_money,tee,jeans,sneakers,oversized,hot,date,coat,0
beige,beige,beige,minimal,oxford,jeans,sandals,oversized,cold,business,none,-3
brown,white,brown,streetwear,polo,jeans,boots,regular,mild,university,long_coat,0
white,brown,grey,formal,dress_shirt,jeans,sneakers,relaxed,hot,business,jacket,-2
brown,white,white,streetwear,henley,chinos,boots,slim,mild,party,none,0
navy,beige,beige,old_money,henley,trousers,loafers,relaxed,hot,party,jacket,0
grey,black,grey,minimal,polo,jeans,sandals,slim,hot,party,coat,-2
grey,brown,grey,old_money,henley,shorts,boots,slim,cold,university,long_coat,0
black,black,navy,streetwear,polo,chinos,boots,relaxed,cold,party,jacket,1
brown,white,grey,minimal,dress_shirt,chinos,loafers,oversized,cold,business,long_coat,0
beige,navy,black,old_money,tee,chinos,sandals,oversized,cold,university,coat,0
navy,white,black,formal,henley,jeans,boots,oversized,hot,party,none,1
brown,brown,grey,minimal,oxford,jeans,sandals,slim,cold,business,coat,-1
grey,black,grey,streetwear,dress_shirt,trousers,boots,regular,cold,date,jacket,0
beige,navy,beige,streetwear,polo,jeans,sneakers,regular,cold,date,long_coat,0
beige,beige,beige,formal,oxford,trousers,boots,slim,mild,business,none,1
grey,grey,beige,casual,oxford,trousers,loafers,oversized,cold,date,jacket,1
beige,brown,brown,casual,polo,trousers,sneakers,oversized,cold,business,jacket,0
white,grey,black,casual,dress_shirt,jeans,boots,regular,hot,date,none,0
brown,brown,navy,minimal,tee,jeans,sandals,regular,mild,business,jacket,1
grey,white,white,formal,polo,trousers,sandals,relaxed,hot,date,none,0
black,white,white,minimal,dress_shirt,shorts,sandals,slim,mild,date,coat,0
beige,beige,navy,minimal,polo,chinos,loafers,oversized,mild,business,jacket,1
beige,navy,grey,old_money,oxford,jeans,loafers,oversized,cold,party,long_coat,0
white,white,navy,streetwear,polo,chinos,sandals,slim,mild,party,long_coat,1
beige,brown,beige,formal,tee,shorts,sandals,slim,mild,date,jacket,0
beige,brown,white,casual,henley,shorts,boots,regular,mild,party,long_coat,0
black,white,brown,minimal,oxford,chinos,sneakers,slim,cold,university,long_coat,0
black,white,white,minimal,henley,shorts,boots,slim,hot,date,coat,-2
black,brown,black,streetwear,oxford,trousers,loafers,regular,cold,date,long_coat,0
brown,navy,white,minimal,henley,trousers,sneakers,relaxed,hot,date,long_coat,-2
white,brown,beige,streetwear,dress_shirt,jeans,boots,relaxed,cold,business,jacket,0
beige,navy,beige,casual,polo,shorts,loafers,relaxed,hot,date,jacket,-2
white,beige,brown,streetwear,henley,chinos,sneakers,regular,cold,party,jacket,0
beige,grey,navy,old_money,polo,chinos,sandals,relaxed,cold,date,long_coat,0
navy,grey,white,minimal,oxford,trousers,boots,slim,hot,party,long_coat,-2
brown,grey,navy,formal,dress_shirt,jeans,sneakers,regular,mild,business,long_coat,1
black,brown,white,casual,dress_shirt,shorts,loafers,relaxed,cold,business,jacket,0
white,grey,beige,minimal,tee,trousers,boots,oversized,cold,business,coat,0
black,brown,navy,old_money,henley,shorts,loafers,regular,mild,date,long_coat,2
navy,grey,black,formal,tee,chinos,sneakers,slim,cold,university,none,-2
beige,white,brown,minimal,oxford,shorts,boots,regular,mild,university,jacket,0
navy,black,brown,streetwear,oxford,chinos,sandals,relaxed,hot,business,none,0
black,black,beige,casual,henley,shorts,sneakers,oversized,cold,date,jacket,1
grey,grey,navy,streetwear,henley,jeans,sneakers,regular,hot,university,coat,-1
black,navy,beige,streetwear,polo,jeans,loafers,regular,mild,party,none,0
navy,black,beige,streetwear,oxford,trousers,sandals,regular,cold,date,coat,-2
white,grey,white,old_money,oxford,shorts,boots,slim,mild,university,coat,0
beige,brown,beige,streetwear,oxford,chinos,sandals,relaxed,mild,date,jacket,0
beige,grey,navy,casual,oxford,jeans,sandals,relaxed,mild,date,none,0
brown,brown,grey,casual,polo,trousers,boots,relaxed,hot,university,jacket,-1
black,brown,grey,streetwear,henley,chinos,loafers,slim,cold,business,jacket,0
black,grey,grey,casual,tee,jeans,sneakers,slim,mild,business,long_coat,-1
navy,black,beige,formal,dress_shirt,jeans,sandals,regular,mild,date,jacket,0
brown,white,navy,casual,dress_shirt,trousers,boots,regular,cold,date,jacket,0
white,brown,grey,minimal,polo,jeans,loafers,oversized,hot,party,long_coat,-2
beige,black,beige,minimal,polo,trousers,sneakers,oversized,mild,party,none,0
black,brown,grey,old_money,polo,jeans,sneakers,oversized,hot,university,none,0
black,beige,white,old_money,polo,trousers,loafers,slim,cold,university,long_coat,0
navy,brown,navy,minimal,tee,shorts,sneakers,relaxed,cold,party,none,-2
grey,navy,navy,formal,tee,trousers,sneakers,regular,mild,business,coat,1
navy,grey,navy,old_money,oxford,chinos,loafers,oversized,hot,university,none,2
grey,beige,white,streetwear,tee,jeans,sandals,relaxed,hot,date,none,0
beige,navy,brown,casual,dress_shirt,jeans,boots,oversized,cold,business,none,-2
grey,grey,black,old_money,dress_shirt,shorts,loafers,slim,cold,business,coat,3
white,black,white,casual,polo,chinos,boots,oversized,cold,business,jacket,0
grey,beige,beige,formal,tee,jeans,sandals,regular,cold,business,none,-4
beige,black,navy,casual,dress_shirt,jeans,boots,slim,hot,business,coat,-2
black,grey,brown,minimal,polo,chinos,boots,oversized,cold,party,coat,0
brown,grey,white,old_money,polo,trousers,sneakers,slim,hot,university,jacket,-2
beige,navy,black,minimal,polo,jeans,sandals,slim,cold,party,coat,-2
black,beige,black,streetwear,henley,trousers,loafers,slim,hot,university,coat,-2
navy,navy,beige,streetwear,henley,trousers,sandals,slim,cold,business,coat,-1
beige,grey,white,casual,henley,shorts,boots,regular,hot,date,jacket,-2
navy,black,brown,minimal,henley,trousers,sneakers,relaxed,mild,party,coat,0
brown,black,white,old_money,dress_shirt,jeans,sandals,slim,hot,party,long_coat,-2
grey,navy,brown,minimal,oxford,trousers,loafers,slim,cold,party,none,-2
grey,grey,grey,formal,tee,trousers,sneakers,slim,hot,business,jacket,-1
navy,black,navy,old_money,henley,shorts,sandals,slim,hot,university,long_coat,0
navy,brown,white,old_money,dress_shirt,trousers,sandals,oversized,mild,business,long_coat,0
beige,grey,white,streetwear,tee,jeans,loafers,oversized,cold,party,coat,0
brown,navy,grey,casual,tee,chinos,sandals,relaxed,cold,business,coat,-3
white,white,navy,minimal,henley,shorts,sandals,regular,mild,university,jacket,1
beige,navy,brown,streetwear,polo,jeans,loafers,regular,hot,date,long_coat,-2
black,navy,grey,casual,dress_shirt,trousers,loafers,slim,cold,date,jacket,0
navy,beige,navy,minimal,tee,shorts,loafers,oversized,mild,business,none,0
black,grey,white,streetwear,tee,shorts,loafers,slim,hot,date,long_coat,-2
navy,grey,grey,streetwear,oxford,chinos,loafers,regular,cold,business,long_coat,0
white,beige,beige,old_money,dress_shirt,trousers,sandals,relaxed,mild,university,coat,2
white,black,navy,minimal,oxford,trousers,sandals,relaxed,mild,university,long_coat,0
navy,black,grey,formal,henley,trousers,sneakers,oversized,hot,university,jacket,-2
grey,black,white,old_money,henley,jeans,boots,regular,mild,university,jacket,0
beige,brown,brown,streetwear,henley,shorts,sneakers,relaxed,mild,university,coat,0
black,navy,brown,minimal,oxford,jeans,boots,relaxed,mild,party,coat,0
grey,brown,grey,streetwear,henley,chinos,sneakers,regular,cold,business,coat,0
navy,white,grey,formal,polo,shorts,sneakers,relaxed,hot,date,long_coat,-2
white,white,navy,streetwear,oxford,trousers,sandals,regular,cold,date,long_coat,-1
navy,black,navy,old_money,oxford,chinos,loafers,regular,mild,university,jacket,2
beige,navy,brown,casual,henley,chinos,sneakers,oversized,hot,university,jacket,-2
white,black,navy,casual,polo,shorts,sneakers,slim,cold,date,none,-2
navy,white,white,minimal,polo,trousers,boots,regular,cold,date,none,-2
grey,brown,grey,minimal,tee,shorts,sandals,oversized,mild,party,jacket,0
brown,white,beige,minimal,dress_shirt,shorts,loafers,regular,cold,party,long_coat,0
white,brown,black,formal,oxford,chinos,sandals,slim,mild,party,none,1
navy,grey,black,old_money,polo,trousers,sandals,slim,cold,university,jacket,0
brown,beige,white,formal,dress_shirt,jeans,sandals,regular,cold,business,jacket,-2
navy,beige,black,streetwear,dress_shirt,chinos,sandals,oversized,mild,university,long_coat,0
white,white,grey,casual,dress_shirt,jeans,sandals,regular,hot,university,long_coat,-1
grey,beige,black,formal,oxford,jeans,loafers,relaxed,cold,business,long_coat,0
brown,grey,beige,old_money,oxford,jeans,sandals,relaxed,cold,university,long_coat,0
grey,brown,black,old_money,polo,shorts,loafers,relaxed,cold,university,long_coat,2
beige,black,grey,casual,oxford,trousers,sandals,oversized,hot,date,long_coat,-2
black,black,beige,streetwear,tee,trousers,sandals,regular,cold,party,jacket,-1
beige,white,brown,casual,tee,jeans,boots,slim,mild,university,long_coat,0
brown,grey,grey,streetwear,oxford,trousers,sneakers,oversized,mild,date,jacket,0
navy,beige,white,streetwear,henley,shorts,boots,regular,mild,party,none,0
black,grey,white,casual,dress_shirt,trousers,sandals,regular,mild,university,none,0
navy,black,beige,old_money,polo,shorts,boots,relaxed,hot,business,jacket,0
brown,navy,black,formal,oxford,trousers,loafers,slim,mild,party,long_coat,1
white,grey,grey,formal,oxford,shorts,boots,slim,mild,university,coat,0
beige,navy,grey,casual,oxford,shorts,sandals,oversized,mild,date,long_coat,0
brown,beige,beige,minimal,tee,trousers,sandals,oversized,hot,party,jacket,-2
grey,grey,brown,minimal,tee,jeans,sneakers,oversized,hot,party,long_coat,-1
brown,white,grey,casual,dress_shirt,trousers,sandals,slim,cold,date,long_coat,-2
navy,navy,black,casual,henley,chinos,loafers,oversized,mild,university,none,1
beige,white,brown,old_money,polo,shorts,sneakers,relaxed,cold,date,coat,2
black,black,black,formal,henley,jeans,boots,relaxed,hot,business,jacket,-1
navy,black,beige,casual,henley,jeans,sneakers,regular,hot,business,coat,-2
black,white,navy,minimal,polo,jeans,boots,relaxed,hot,date,long_coat,-2
brown,brown,beige,minimal,dress_shirt,jeans,sneakers,slim,hot,university,coat,-1
navy,navy,navy,minimal,dress_shirt,trousers,sandals,slim,mild,university,coat,1
white,grey,beige,old_money,oxford,chinos,boots,regular,mild,business,long_coat,2
grey,white,navy,casual,polo,trousers,sneakers,regular,mild,business,jacket,0
beige,beige,brown,old_money,henley,chinos,sandals,slim,mild,business,jacket,3
black,beige,white,streetwear,henley,trousers,sneakers,regular,cold,date,long_coat,0
beige,beige,brown,formal,oxford,shorts,sneakers,regular,mild,university,none,1
navy,navy,navy,formal,tee,trousers,sandals,regular,mild,university,coat,2
navy,brown,black,minimal,henley,chinos,sandals,regular,hot,university,jacket,-2
black,beige,grey,formal,polo,chinos,sneakers,relaxed,mild,university,none,0
white,grey,brown,minimal,tee,trousers,loafers,oversized,cold,party,none,-2
brown,black,brown,streetwear,oxford,shorts,boots,oversized,cold,date,none,-2
beige,navy,beige,minimal,oxford,chinos,boots,regular,hot,party,long_coat,-2
navy,navy,grey,casual,oxford,trousers,sandals,slim,hot,business,long_coat,-1
brown,beige,white,streetwear,tee,jeans,sandals,slim,mild,party,none,0
navy,white,beige,old_money,oxford,jeans,sneakers,oversized,cold,date,none,0
navy,grey,black,minimal,oxford,shorts,boots,regular,mild,university,jacket,0
navy,navy,grey,old_money,dress_shirt,trousers,loafers,slim,cold,university,jacket,1
navy,beige,black,minimal,henley,shorts,sneakers,relaxed,mild,business,long_coat,0
beige,white,grey,casual,henley,jeans,loafers,oversized,cold,party,long_coat,0
white,white,beige,streetwear,tee,shorts,sneakers,slim,hot,business,coat,-1
black,grey,grey,formal,dress_shirt,chinos,loafers,regular,mild,university,jacket,0
navy,beige,grey,old_money,polo,trousers,loafers,regular,hot,date,jacket,-2
grey,beige,grey,formal,henley,trousers,boots,oversized,hot,university,coat,-2
navy,grey,white,old_money,tee,shorts,sandals,regular,cold,party,none,-4
white,brown,navy,minimal,oxford,trousers,boots,oversized,mild,business,none,0
white,white,beige,minimal,tee,jeans,sandals,relaxed,cold,university,coat,-1
grey,black,black,minimal,polo,jeans,boots,slim,hot,business,none,0
navy,grey,black,minimal,oxford,jeans,boots,slim,cold,university,long_coat,0
grey,brown,white,casual,dress_shirt,chinos,sneakers,regular,hot,university,jacket,-2
navy,brown,brown,casual,dress_shirt,shorts,sneakers,oversized,hot,business,jacket,-2
grey,beige,grey,casual,dress_shirt,chinos,boots,oversized,mild,business,none,0
grey,black,white,old_money,oxford,trousers,loafers,slim,cold,date,none,-2
white,grey,white,old_money,henley,trousers,sneakers,slim,mild,party,long_coat,0
beige,black,navy,old_money,tee,shorts,sandals,oversized,hot,date,jacket,0
grey,beige,grey,casual,polo,jeans,sandals,oversized,cold,date,none,-4
beige,grey,white,old_money,polo,trousers,loafers,regular,mild,party,long_coat,0
white,navy,white,formal,polo,jeans,boots,relaxed,hot,university,coat,-2
grey,white,black,streetwear,polo,jeans,loafers,relaxed,hot,date,none,0
black,beige,grey,formal,tee,shorts,sneakers,relaxed,cold,party,none,-1
navy,brown,black,old_money,oxford,trousers,sandals,slim,cold,party,coat,0
beige,black,navy,streetwear,henley,jeans,boots,slim,mild,party,long_coat,0
brown,navy,white,old_money,dress_shirt,chinos,sneakers,relaxed,mild,business,none,0
white,navy,white,old_money,tee,shorts,boots,regular,mild,business,long_coat,0
beige,grey,grey,old_money,oxford,trousers,sandals,regular,mild,party,long_coat,0
beige,navy,navy,old_money,tee,chinos,boots,relaxed,cold,date,long_coat,2
white,white,brown,old_money,polo,jeans,boots,relaxed,cold,party,none,1
brown,white,grey,casual,polo,jeans,sandals,regular,cold,business,long_coat,-2
navy,navy,grey,old_money,tee,chinos,loafers,relaxed,cold,business,none,-1
navy,navy,navy,old_money,dress_shirt,shorts,loafers,regular,mild,university,jacket,3
white,navy,brown,minimal,tee,shorts,loafers,regular,hot,party,long_coat,-2
navy,white,brown,casual,henley,trousers,sneakers,relaxed,cold,party,long_coat,0
white,brown,white,formal,oxford,chinos,sneakers,relaxed,mild,party,coat,1
grey,grey,white,minimal,oxford,jeans,sneakers,oversized,cold,party,coat,1
black,black,navy,minimal,henley,chinos,sneakers,oversized,mild,date,none,1
black,grey,black,formal,dress_shirt,trousers,loafers,relaxed,cold,university,jacket,0
beige,navy,beige,formal,dress_shirt,chinos,loafers,oversized,hot,date,jacket,-2
grey,beige,grey,casual,oxford,trousers,sneakers,regular,cold,party,none,-2
navy,black,white,streetwear,dress_shirt,jeans,sneakers,oversized,mild,university,long_coat,0
brown,white,navy,formal,tee,chinos,sandals,regular,hot,date,none,1
white,brown,brown,casual,tee,shorts,loafers,relaxed,cold,party,long_coat,0
beige,black,beige,old_money,henley,shorts,sneakers,regular,hot,party,jacket,0
beige,brown,grey,old_money,oxford,shorts,loafers,slim,mild,party,coat,0
black,brown,black,casual,dress_shirt,trousers,loafers,slim,mild,date,none,0
white,beige,beige,formal,henley,shorts,sneakers,oversized,cold,business,long_coat,0
navy,black,beige,minimal,henley,chinos,loafers,relaxed,cold,university,jacket,0
brown,navy,beige,formal,polo,jeans,boots,relaxed,mild,date,jacket,0
grey,grey,navy,minimal,dress_shirt,shorts,loafers,oversized,hot,business,coat,-1
navy,beige,navy,old_money,henley,shorts,sneakers,relaxed,cold,university,coat,2
grey,brown,navy,minimal,tee,chinos,sandals,oversized,cold,business,none,-4
black,brown,white,old_money,tee,chinos,sneakers,relaxed,cold,business,jacket,0
beige,brown,brown,streetwear,dress_shirt,chinos,loafers,relaxed,cold,date,coat,0
brown,black,beige,streetwear,henley,chinos,boots,slim,cold,date,long_coat,0
brown,navy,brown,casual,oxford,trousers,sandals,regular,hot,party,jacket,-2
black,brown,white,old_money,oxford,jeans,sandals,slim,hot,business,coat,-2
black,beige,white,casual,oxford,trousers,sandals,oversized,mild,party,none,0
black,beige,navy,old_money,oxford,trousers,boots,relaxed,hot,date,long_coat,0
brown,grey,grey,formal,oxford,shorts,sneakers,oversized,hot,party,long_coat,-1
grey,black,brown,formal,polo,jeans,sneakers,relaxed,mild,party,long_coat,1
